"GeneID","CoefficientTraining"
"MAPK8IP3",-1.868477463175e-06
"DNAJA1",-1.867209466085e-06
"RAPGEF5",-1.86655789874932e-06
"SCFD1",-1.83724050468719e-06
"DERL1",-1.82413635475415e-06
"ATXN10",-1.8162941187295e-06
"DDX54",-1.79076285832968e-06
"C10orf88",-1.78636816209878e-06
"COX6B1",-1.76312206912358e-06
"FBXO42",-1.76037927767707e-06
"ETV7",-1.74441469855139e-06
"MYO1D",-1.74054142727335e-06
"ATP5G1",-1.72796206305732e-06
"SNX16",-1.72467479064273e-06
"GNAI2",-1.71461532425905e-06
"MICAL1",-1.71205685845074e-06
"SIPA1L3",-1.7105661508345e-06
"MSL1",-1.70880827575552e-06
"SERPINH1",-1.70594722384614e-06
"PHYH",-1.67425117061021e-06
"SERP1",-1.6650810715023e-06
"SAR1B",-1.6514280380018e-06
"TTC33",-1.64760418319173e-06
"NIF3L1",-1.64607895393281e-06
"MPP6",-1.62940284686353e-06
"GRIA3",-1.6195123586261e-06
"FAM168B",-1.61894225653351e-06
"ITGAV",-1.61115934938578e-06
"FCHO1",-1.60684238974174e-06
"NASP",-1.60572543557858e-06
"NRGN",-1.60114856274022e-06
"INSIG1",-1.60048124780173e-06
"EXOSC8",-1.57919219829696e-06
"CYB5A",-1.5754551465468e-06
"DOCK4",-1.57518677980148e-06
"CDC27",-1.57070305371839e-06
"CTDSP1",-1.56197814267646e-06
"ECM1",-1.55935428894509e-06
"CIT",-1.55606033344748e-06
"CHSY1",-1.54290292190404e-06
"HARS",-1.5393916535336e-06
"PSAP",-1.5318862392506e-06
"RGS1",-1.51992500548787e-06
"OAS2",-1.51729875547065e-06
"ELN",-1.50121940151769e-06
"CCL2",-1.49658909508876e-06
"ZNF532",-1.48597024268443e-06
"SENP6",-1.48207752128016e-06
"DZIP1",-1.47945515795863e-06
"TMEM176A",-1.46810529276625e-06
"HGSNAT",-1.46798349658249e-06
"CSPG4",-1.46393547686842e-06
"OARD1",-1.46159098706978e-06
"NFIL3",-1.45834000831229e-06
"SPINT2",-1.45554213676571e-06
"RARA",-1.44505300742496e-06
"PLVAP",-1.44335539239069e-06
"UBA5",-1.43502695280677e-06
"STX10",-1.42758445869269e-06
"GSS",-1.41934160501455e-06
"TBC1D2B",-1.41624613539737e-06
"ULK1",-1.40967240604159e-06
"CASP4",-1.40804752462313e-06
"SLA",-1.4025162059708e-06
"DDAH1",-1.38600940020398e-06
"MAP2K5",-1.37389050017613e-06
"ELAC2",-1.36780323894451e-06
"SLC48A1",-1.35225675175515e-06
"SSSCA1",-1.35155428611433e-06
"GEMIN2",-1.34471631786715e-06
"KIF17",-1.33868253360337e-06
"RAB21",-1.332840319504e-06
"RAB15",-1.31280543767048e-06
"BCAT1",-1.29872364662881e-06
"FGD6",-1.29815768573114e-06
"MMP2",-1.28442404533707e-06
"TCF25",-1.26955688075203e-06
"CELSR1",-1.26606677205167e-06
"COPG1",-1.2639545040818e-06
"PIKFYVE",-1.26385931272624e-06
"TRABD",-1.24778756451316e-06
"MDH1",-1.2274970757919e-06
"CEP350",-1.22435992326085e-06
"PLBD1",-1.2220525399773e-06
"NDUFAF3",-1.21480208014307e-06
"LPL",-1.21434714921293e-06
"TPD52L1",-1.2040354075854e-06
"AGPAT2",-1.20150721938761e-06
"WIPI1",-1.18344978662229e-06
"IL10RA",-1.17205368093427e-06
"KCNJ3",-1.1716821897438e-06
"NF1",-1.166703983593e-06
"CAMTA2",-1.16512897103921e-06
"ATP6V0E2",-1.15148765389065e-06
"RASA2",-1.14376528916889e-06
"SND1",-1.11820235923262e-06
"PARM1",-1.10257086269819e-06
"SYK",-1.08202475850077e-06
"MKKS",-1.07150319002591e-06
"AKAP7",-1.06298353831361e-06
"AEBP1",-1.06047263698503e-06
"GALK1",-1.0196817991241e-06
"RGN",-1.0191724289399e-06
"MECP2",-1.01296269915686e-06
"ZZEF1",-1.00982322261101e-06
"ERO1B",-9.82967503100293e-07
"TLR1",-9.80799364980775e-07
"EFR3A",-9.78940590576091e-07
"GAS7",-9.7844793635082e-07
"ACTA2",-9.74259082026827e-07
"SRSF3",-9.68908084651566e-07
"SLC38A2",-9.5049684217913e-07
"TMEM243",-9.49581489339941e-07
"EAF2",-9.32616515119957e-07
"RTFDC1",-9.18415287634495e-07
"NMNAT2",-9.18056954657978e-07
"ACVR1B",-9.16006654794697e-07
"MED23",-9.0449272095366e-07
"GUSB",-9.02309786984273e-07
"HSDL2",-8.74988164622626e-07
"TRIM13",-8.72519730211093e-07
"ADAM11",-8.63119911729119e-07
"SLAMF7",-8.6280037535314e-07
"RAP2C",-8.608696608592e-07
"ALPK1",-8.58805320550243e-07
"PRMT5",-8.56470420796216e-07
"POLR3B",-8.51191136743165e-07
"C16orf58",-8.46403755916529e-07
"HADHB",-8.46185048766521e-07
"PUS1",-8.41381348359575e-07
"TSPYL4",-8.34116751312844e-07
"RRAGB",-8.31980883178762e-07
"LRMP",-8.18257923295636e-07
"RAD23B",-8.08872446053597e-07
"BRCA1",-8.06069337889338e-07
"MOGS",-8.02298780185839e-07
"MED14",-8.0149679095157e-07
"EIF5",-7.76124430920672e-07
"RIN1",-7.59312223254656e-07
"NUAK1",-7.54948616869447e-07
"BICD2",-7.4358466046306e-07
"IL1R1",-7.43016639348041e-07
"AP2B1",-7.42364175745156e-07
"RRM2",-7.38530356575286e-07
"IFT20",-7.33334656171657e-07
"CRLF1",-7.29766905065808e-07
"RPL8",-7.26048205720802e-07
"KCTD3",-7.05129933080758e-07
"PMEPA1",-6.89791336901867e-07
"RNF6",-6.88582193764156e-07
"DIEXF",-6.86773828755243e-07
"SORL1",-6.60388666965123e-07
"TRPM4",-6.34845857066576e-07
"FGFR2",-6.28612221214958e-07
"IGBP1",-6.13085131951187e-07
"CRAT",-5.99955414857504e-07
"PSD4",-5.87302132288033e-07
"DBN1",-5.84890156639627e-07
"RAC2",-5.67619124013926e-07
"FAH",-5.67439657748087e-07
"AARS",-5.66214626563304e-07
"NEK3",-5.58121992801784e-07
"PSTPIP2",-5.43555635914253e-07
"HIST1H2BD",-5.4334362764324e-07
"ENTPD4",-5.42354934313472e-07
"FAAP100",-5.42167490727799e-07
"GLUL",-5.09676426737589e-07
"REEP2",-4.95814504484114e-07
"INTS11",-4.91955653318362e-07
"SPIDR",-4.8489152192603e-07
"SULT1A1",-4.8453287208186e-07
"P2RX1",-4.82682414423689e-07
"PTGES2",-4.82369404291328e-07
"SLC7A5",-4.78645356368176e-07
"CYTIP",-4.73119301468572e-07
"RAP2A",-4.67088168588039e-07
"IDH3G",-4.58496921876642e-07
"NLRP3",-4.58039274005708e-07
"ACOT7",-4.53713179419805e-07
"TRMU",-4.4352613929137e-07
"OSTF1",-4.39009402349007e-07
"SYF2",-4.2361588766593e-07
"HIF3A",-4.12492103046547e-07
"GABRE",-4.09099603434674e-07
"HGS",-3.92518898815154e-07
"COA3",-3.78865926048671e-07
"BCAT2",-3.70891249804874e-07
"CDCP1",-3.61424209450661e-07
"C2CD2L",-3.48366115811797e-07
"RUSC2",-3.43020186342775e-07
"RPS6",-3.19383125912937e-07
"MTMR2",-3.09543132228211e-07
"TCP1",-3.0913374004607e-07
"TSSC4",-3.07485490118353e-07
"TSPAN13",-2.98904552528072e-07
"ZNF629",-2.9864192936511e-07
"ESRRG",-2.82710725627675e-07
"FAIM2",-2.79642977160516e-07
"INTS6",-2.75190610073744e-07
"RNF141",-2.61772214107065e-07
"FAM8A1",-2.52776870789897e-07
"EAPP",-2.47540952580884e-07
"FCGRT",-2.35000515570686e-07
"HAS1",-2.30669126098525e-07
"BAIAP3",-2.20474992327357e-07
"CHST11",-2.16490271144498e-07
"LAMC2",-2.16080961871329e-07
"FMO5",-2.05299199793416e-07
"SCN1A",-2.04818206416894e-07
"ARHGAP29",-1.62488110249877e-07
"ATM",-1.47200333631983e-07
"SLC25A16",-1.44492435610714e-07
"NXPH3",-1.13552081332815e-07
"TTLL3",-1.1166786212106e-07
"FGF9",-1.07657200530385e-07
"TSG101",-8.98636655694614e-08
"CXXC1",-8.6682581301912e-08
"WBSCR22",-6.90906493700646e-08
"PATJ",-6.17133133002834e-08
"KYAT3",-1.80827987207684e-08
"SCRN1",-1.58182748958254e-08
"CTNNAL1",-1.38773515861765e-08
"TWF2",-1.07822656124809e-08
"ABI3BP",-8.70336863924307e-09
"RTN4",-7.02190359146104e-09
"SMC3",-5.71460053086564e-09
"MEIS2",-4.80218029906459e-09
"DMTN",2.05023250481003e-08
"UBXN1",3.05768160744826e-08
"KITLG",3.20664203735981e-08
"LTF",3.41566467413323e-08
"TMEM126B",4.88440447983278e-08
"CYP46A1",5.9974622809161e-08
"GTPBP1",6.34186610014614e-08
"SLC31A1",7.38411088687741e-08
"INTS13",9.01696471689707e-08
"PAQR3",1.11758779573133e-07
"GIPC2",1.16488829616697e-07
"POLM",1.39259211283753e-07
"PFKFB2",1.40665463214499e-07
"CAMK1",1.50053629627606e-07
"CD14",1.51282265067089e-07
"RRP1B",1.5826065288017e-07
"SLC16A5",1.63670128339648e-07
"MPHOSPH10",2.08420484159904e-07
"CREBZF",2.15434065343011e-07
"HPGDS",2.16810534434434e-07
"LDLR",2.17017080186509e-07
"FRYL",2.18300209088532e-07
"EIF2S1",2.27924883673172e-07
"PCBD1",2.28076701969775e-07
"SPG7",2.32180291797603e-07
"PRRG2",2.46555664721548e-07
"ZSCAN16",2.72381135050085e-07
"SCRN3",2.80058658690782e-07
"SRPRB",2.81261886481653e-07
"BIRC5",2.92626880345383e-07
"ELK4",2.99746132330592e-07
"LYRM2",3.00306029523917e-07
"CTAGE5",3.02422512541457e-07
"NMD3",3.16203524645616e-07
"LYPLA2",3.39587457432123e-07
"PDE8A",3.49499405408606e-07
"PTCD1",3.54079563568268e-07
"PSMD2",3.6175134447692e-07
"KCTD14",3.69015867046371e-07
"RCOR1",3.73518023641884e-07
"MTMR6",3.84806030930341e-07
"SRF",3.91279082437233e-07
"PPM1G",3.96997744579525e-07
"WIPF1",4.04868285760218e-07
"CSF1",4.06197350509265e-07
"PMM1",4.16485173689884e-07
"UBAP1",4.17943292618752e-07
"RHOT2",4.22096486426864e-07
"ABCC4",4.22552293444141e-07
"ALAS1",4.27422702209198e-07
"PLSCR1",4.30554733331451e-07
"PIK3IP1",4.35814290997529e-07
"PARK2",4.43802990586925e-07
"TTF2",4.46744268754821e-07
"FAM127A",4.56960626728037e-07
"KAT7",4.84437534999264e-07
"TMOD1",4.90080571041511e-07
"ALDH8A1",4.9494487797719e-07
"PURA",5.13471899923938e-07
"NOL4",5.33079230661821e-07
"EIF2AK3",5.35175842871152e-07
"PCSK2",5.41353690983904e-07
"SH3BP4",5.59427741985211e-07
"TMEM106B",5.63412080060567e-07
"CSF3R",5.71889547627739e-07
"ASPSCR1",5.80128750096008e-07
"SNX5",5.83857726630737e-07
"TERF1",5.92249278486163e-07
"MAGOHB",5.9821803498895e-07
"ATMIN",6.20608923932569e-07
"ANGPT2",6.48149299889111e-07
"GRM5",6.64729364408441e-07
"DHDDS",6.8448861392139e-07
"KCNK3",6.91238046551006e-07
"ST5",6.9422945089339e-07
"FAM46C",6.96434474054705e-07
"TGFBR3",7.02590693321774e-07
"CSF2RB",7.05125621882383e-07
"NIPSNAP3B",7.05946140131873e-07
"SDAD1",7.06534844913223e-07
"ROBO4",7.30373074707761e-07
"FADS3",7.49456278376608e-07
"PCDH7",7.504646942162e-07
"CD1D",7.6053256173166e-07
"PTAFR",7.61598490010298e-07
"MAPK9",7.66732207996685e-07
"CDC25A",7.79324508660123e-07
"DOCK9",7.81927800529404e-07
"REST",7.89432489589122e-07
"TSN",7.99253129572389e-07
"IL23A",7.99289780034885e-07
"TNFRSF11B",8.17520904519797e-07
"PPP2R3A",8.30771061884835e-07
"AKIP1",8.43849450861994e-07
"ARNTL",8.69669380708059e-07
"NLRX1",8.71787224640281e-07
"KIF3C",8.89949370432243e-07
"TRAF1",8.95517202653644e-07
"MED27",8.96533033992702e-07
"GADD45GIP1",9.057935649196e-07
"ETFDH",9.05969287592546e-07
"RRNAD1",9.06543580647348e-07
"EGLN3",9.35966232154808e-07
"ORC3",9.39204882095471e-07
"MARCKSL1",9.40150590724654e-07
"DOCK6",9.41633015016271e-07
"SLC7A1",9.94432099742743e-07
"ZCCHC6",1.0005469318431e-06
"FAT4",1.00297092880195e-06
"ARMCX1",1.00925425786524e-06
"VNN1",1.01419527895796e-06
"MITF",1.0202928987506e-06
"IMPDH1",1.03363586199417e-06
"CD40",1.03661553562011e-06
"PSMA4",1.04461365664896e-06
"ZNF131",1.05338511772515e-06
"COL4A3",1.06613237116924e-06
"LIMS2",1.06648300921166e-06
"ITGA7",1.10198505986947e-06
"OSBPL8",1.10794818528999e-06
"SIK3",1.11393068504829e-06
"FOLR2",1.1253138549203e-06
"JAG2",1.12637829084051e-06
"TP53I11",1.12808868339814e-06
"MPI",1.12876261604578e-06
"NLK",1.12919199671774e-06
"S100A11",1.14086282159862e-06
"YIPF4",1.14590748451037e-06
"ITGAX",1.15011520594959e-06
"RPL14",1.15112921595327e-06
"CHERP",1.16103895454793e-06
"APOE",1.1666221065817e-06
"INPP5A",1.17325173474277e-06
"SLC12A2",1.17396004556074e-06
"GINS3",1.17932525210543e-06
"MECOM",1.18602326535072e-06
"ZCCHC4",1.1861878146411e-06
"ATP13A2",1.18802876737273e-06
"PALMD",1.18925561670103e-06
"TAF1C",1.19197186060721e-06
"CDK10",1.1998839538363e-06
"CCT3",1.20341868847653e-06
"SH3BGRL3",1.20881039357044e-06
"DARS",1.21325931607556e-06
"FGD2",1.22045589438806e-06
"BCR",1.22158788703904e-06
"CASQ2",1.23319324904261e-06
"ANKFY1",1.23571688197718e-06
"NEK4",1.2547071285221e-06
"MRPL34",1.2674614438401e-06
"GUCY1A3",1.26958739960018e-06
"MED25",1.27712087799744e-06
"TMEM184B",1.28227933376957e-06
"PSAT1",1.29373524372309e-06
"NCAM1",1.30134783648007e-06
"UNC93B1",1.32574928675015e-06
"PMP22",1.33060379852651e-06
"TUBG1",1.33333855098211e-06
"TSPAN5",1.33563317934984e-06
"STRAP",1.33604773528107e-06
"TENM4",1.33722237902403e-06
"CHKB",1.34530739298955e-06
"CXCL3",1.34635041430276e-06
"BMPR1A",1.34723675705754e-06
"CDC73",1.34805560411498e-06
"TFPI",1.3489065463809e-06
"STIL",1.35370918317193e-06
"NOVA1",1.36102115546799e-06
"SELENBP1",1.3728617482048e-06
"RLF",1.37343938501023e-06
"CYP2J2",1.38123765711437e-06
"FAM114A2",1.3892708347139e-06
"RAB33A",1.4100556895602e-06
"ILKAP",1.42514660647009e-06
"NCLN",1.4496880626971e-06
"PAK3",1.4515072317967e-06
"PIGH",1.45223356152541e-06
"DDX58",1.50375020968045e-06
"ARHGEF16",1.51906766067471e-06
"MMRN2",1.52315974735936e-06
"PTPN11",1.5393151967277e-06
"TYMP",1.55933675861544e-06
"TMC6",1.57894059913913e-06
"OTUD3",1.58413565808394e-06
"THOC6",1.58489886657024e-06
"MTUS1",1.60460017067407e-06
"HCCS",1.60673614536725e-06
"DUT",1.61321721678593e-06
"RIOK2",1.62918399089715e-06
"TECR",1.63185578162325e-06
"ZNF764",1.63232488462765e-06
"FEN1",1.64777922754354e-06
"SPTLC2",1.67565387480068e-06
"MED4",1.68882914205779e-06
"SRPX2",1.69168360673076e-06
"CACYBP",1.69729819775036e-06
"NCK2",1.70053617763608e-06
"ADGRG6",1.70217545230347e-06
"SLC12A9",1.70389062257281e-06
"EVI2A",1.71177550091322e-06
"ABCC5",1.72697518876548e-06
"FAM107A",1.73292837678659e-06
"ABAT",1.75512883780114e-06
"CYBA",1.77778140089964e-06
"XPNPEP1",1.77989918444938e-06
"CDK17",1.78167716926062e-06
"ACOT11",1.80103251114816e-06
"CXCL5",1.8058896939349e-06
"SPTB",1.80653735011995e-06
"SLC16A7",1.81611894323007e-06
"RFX5",1.8238382170879e-06
"TCF7L2",1.82468949858953e-06
"PGGHG",1.82608855338987e-06
"NCDN",1.83371150326241e-06
"IFNAR2",1.84597190924807e-06
"FIBP",1.8552793600096e-06
"MDK",1.86141599071103e-06
"CMTR1",1.86663736104191e-06
"AFF1",1.86927775429142e-06
"PAN2",1.86988727660249e-06
"RBP4",1.88563747683333e-06
"ELAVL3",1.8908652907946e-06
"SCARA3",1.89163630865798e-06
"CKAP5",1.89720038616956e-06
"HSPBAP1",1.909216819487e-06
"MATN2",1.91910594999075e-06
"PARVB",1.92407791619038e-06
"PGP",1.93077769920895e-06
"PNISR",1.93275078744031e-06
"SMAD7",1.93566039810774e-06
"SLC1A5",1.95711140500777e-06
"CHST15",1.96074101751845e-06
"TGM2",1.99493479009516e-06
"AP4E1",1.99897683734974e-06
"TMEM35A",2.00832458849565e-06
"BAMBI",2.01885295035408e-06
"TIA1",2.01942789968356e-06
"BNIP3",2.02630819229124e-06
"SPATA2",2.03815094741873e-06
"STAT5A",2.04178498346059e-06
"COX15",2.04459494431976e-06
"ACKR4",2.0651197910211e-06
"EMC7",2.07767300689711e-06
"GPX7",2.08318017216876e-06
"ANKRD12",2.09065200669884e-06
"MAP4K5",2.09142855784401e-06
"RGS2",2.10066196431534e-06
"RGL1",2.11225634299253e-06
"FBRS",2.11840183240578e-06
"KIF20B",2.13431567519627e-06
"DDIT4",2.13618205374838e-06
"SEMA4G",2.14523768378182e-06
"SSBP3",2.14814440120883e-06
"PAFAH1B1",2.15248067072369e-06
"TTC9",2.15728308783807e-06
"NFAT5",2.15974803873639e-06
"YIPF1",2.16172203179669e-06
"ETF1",2.19700299921606e-06
"PTPRH",2.19707977894206e-06
"WIPF2",2.19958585779076e-06
"FNDC3A",2.20625109719869e-06
"PHKA1",2.21091269014066e-06
"DNASE1",2.21753211044288e-06
"CYHR1",2.23274021653834e-06
"TSC2",2.23632223076522e-06
"CDC37L1",2.2394057011809e-06
"DYSF",2.24068832189353e-06
"RORA",2.24380019394224e-06
"ENDOD1",2.24567942866234e-06
"SORD",2.26098795523026e-06
"PPP4C",2.26503614969756e-06
"MRPS10",2.27477326223308e-06
"FIS1",2.2776645053139e-06
"SLC3A2",2.29703764080302e-06
"ERCC8",2.29764525106373e-06
"PDZD2",2.30809510162767e-06
"ANKRA2",2.309469334692e-06
"PPARA",2.31145612769111e-06
"STX2",2.32023671534567e-06
"PKP3",2.32422398472157e-06
"AHI1",2.33844174019774e-06
"IVNS1ABP",2.34242018044676e-06
"SMAGP",2.34946761021419e-06
"SENP7",2.35291924380636e-06
"FXYD6",2.35481927053437e-06
"RWDD2B",2.35679358830439e-06
"STRN",2.35879974067497e-06
"RGS6",2.39914938870068e-06
"GABPA",2.41377236686828e-06
"INPP5K",2.41846333917191e-06
"PLN",2.42475397568489e-06
"RFNG",2.44254119520521e-06
"MEF2C",2.45701310396315e-06
"RPL36AL",2.4647812120847e-06
"COL7A1",2.47739446425488e-06
"TNFRSF1B",2.47907122785331e-06
"RAB28",2.48471330846584e-06
"UST",2.49857493335505e-06
"ZNF202",2.50769715986523e-06
"TBC1D4",2.51457966369262e-06
"CFAP20",2.51611165516207e-06
"LEPR",2.5313508907277e-06
"CPM",2.53642653194937e-06
"GPR157",2.54002986627857e-06
"TRO",2.56284418236664e-06
"NTRK2",2.58538118795089e-06
"WASF1",2.58930299403538e-06
"GOLPH3",2.61476160218754e-06
"RGS11",2.62547876903172e-06
"CCNH",2.62805097289245e-06
"CNTRL",2.6347208832934e-06
"CYP2R1",2.64674501944333e-06
"FLT4",2.66509909079467e-06
"CLEC7A",2.67426186384553e-06
"ARHGAP35",2.68760338867914e-06
"TMEM123",2.69393852874358e-06
"GMEB2",2.69623276860828e-06
"SEC23A",2.7205989108255e-06
"HTR2A",2.74037269085289e-06
"RBFA",2.75852984917679e-06
"KLF5",2.77152869569069e-06
"RHBDF1",2.77156190634991e-06
"MYL9",2.78005384092281e-06
"ITGB1BP1",2.78367695466605e-06
"FLNC",2.79238309325158e-06
"TLR7",2.79755696421618e-06
"PKP2",2.80502619255988e-06
"DNAAF1",2.81093109035685e-06
"NCOA1",2.8130451828409e-06
"NFE2",2.81811377312512e-06
"CCL8",2.8234189061856e-06
"CDK13",2.82437182050552e-06
"ATP9A",2.82506897908659e-06
"AQP1",2.82520003079607e-06
"PTPRG",2.83985647153437e-06
"USP20",2.84614812723342e-06
"ARHGEF15",2.87657972082477e-06
"DCTN2",2.89080809949127e-06
"ITGA6",2.89468964092804e-06
"ZBTB33",2.89492507210524e-06
"SIGLEC1",2.89905194591301e-06
"GABRB3",2.90098849939211e-06
"MCTP2",2.90181255909085e-06
"MS4A1",2.91455625006893e-06
"AOC3",2.91846926913092e-06
"PJA2",2.92327092366062e-06
"ADAMTSL3",2.93711777852283e-06
"ZNF576",2.95831652008687e-06
"HIF1A",2.96022822436193e-06
"NAV3",2.97141338351739e-06
"CARD9",2.97367411228864e-06
"ADK",2.97649698751937e-06
"INPPL1",2.97857662830047e-06
"TMEM268",2.97915432986738e-06
"MINDY3",2.98894255048899e-06
"NRSN2",2.99934814677938e-06
"CCDC25",3.00606258536075e-06
"KIAA0232",3.0102446374916e-06
"COMMD3",3.01875600164672e-06
"SRP54",3.01993209981083e-06
"KRI1",3.04747795810334e-06
"HEPH",3.04956038102052e-06
"BCL2L2",3.05057175106708e-06
"COIL",3.0707904604386e-06
"TPX2",3.0744606877493e-06
"LFNG",3.07604578793663e-06
"LDLRAP1",3.10487573790519e-06
"GMIP",3.10916271856681e-06
"DKC1",3.11769408133886e-06
"GCK",3.11779022767425e-06
"TOP1",3.11990811704741e-06
"ADAMTS9",3.13212334874507e-06
"DEGS1",3.13504518655244e-06
"ARHGEF11",3.14177664496594e-06
"LIN7A",3.1425829939154e-06
"UBXN2B",3.14328840513473e-06
"PCGF1",3.14792454705938e-06
"UBE2C",3.15195901866236e-06
"NLGN4X",3.15271714263281e-06
"SF3B4",3.16001139977377e-06
"ATP6V1D",3.16850727613292e-06
"UBE2D1",3.17490651191256e-06
"UNC13B",3.18354400233561e-06
"KEAP1",3.19189348476226e-06
"CDK14",3.20520364609949e-06
"SH3GL1",3.20777001383493e-06
"RAB38",3.24421191328038e-06
"TBX19",3.26676247023024e-06
"RASGRP1",3.27281266378387e-06
"CSNK2A2",3.27699240280337e-06
"UAP1L1",3.27880942978767e-06
"TPMT",3.28663390193605e-06
"PIK3R1",3.29069286339356e-06
"FEM1C",3.30862938650692e-06
"MYLK",3.32074709539831e-06
"UBA6",3.34305979597378e-06
"NXT1",3.34523728284441e-06
"AQP7",3.36559993809596e-06
"NPDC1",3.36616364452634e-06
"FARSA",3.36885961115341e-06
"PLPPR2",3.36917591982617e-06
"ANGEL2",3.37554306868707e-06
"DOCK2",3.37878101415193e-06
"SCNN1A",3.38668672736022e-06
"PAXIP1",3.39319688257786e-06
"STK38L",3.39961410620287e-06
"RPL11",3.41786875160754e-06
"MYBPC1",3.42232267145864e-06
"ACSL6",3.42621431452634e-06
"GTF3C2",3.43324659866184e-06
"UCHL5",3.44558317763927e-06
"ZNF787",3.44855116499388e-06
"SERPINB9",3.4677394491791e-06
"RTN3",3.48691832013046e-06
"ARHGAP19",3.48866131814257e-06
"CHST3",3.49678821511796e-06
"CCDC88A",3.50226438536922e-06
"RNGTT",3.50673346948602e-06
"NCKAP1",3.50741457291792e-06
"NCAPH2",3.50810072486894e-06
"TSSC1",3.51561530455412e-06
"CDC42EP3",3.53016868578229e-06
"WFDC2",3.53446305204443e-06
"ANKRD49",3.53451239435623e-06
"GLRX",3.53488687499453e-06
"RSAD2",3.5691650426299e-06
"PSMF1",3.57055469882947e-06
"ZCCHC2",3.58820342375846e-06
"CMC2",3.60541035336797e-06
"IARS",3.6098744150149e-06
"DOK4",3.61459824641746e-06
"RABEP1",3.61623297898491e-06
"ELOVL2",3.61796920910535e-06
"SAMD4B",3.62107297479244e-06
"CD93",3.62659103244305e-06
"TMX1",3.63908242234491e-06
"ENG",3.64205881972817e-06
"PLA2G6",3.65166952921906e-06
"ISOC1",3.67075957777787e-06
"MYOZ3",3.68619550562819e-06
"PIGQ",3.6865519137115e-06
"AP1S1",3.70065282096255e-06
"FAT1",3.70375027380188e-06
"EP400",3.71085595384393e-06
"PBRM1",3.71393705261369e-06
"CSE1L",3.71521172646635e-06
"ARHGEF17",3.74053402726692e-06
"OCRL",3.74540736873256e-06
"MON1B",3.74618167688488e-06
"AP3D1",3.75858422981581e-06
"AAAS",3.75888008928878e-06
"TEAD1",3.7606053474062e-06
"NTM",3.76289820116628e-06
"DUS1L",3.76943399941242e-06
"NDUFS4",3.77032960429081e-06
"NDUFAB1",3.77517353811073e-06
"TRAF3",3.79509933093329e-06
"TBC1D16",3.79644272741165e-06
"FBXO46",3.80474888467407e-06
"LIF",3.81450710189907e-06
"HMGN3",3.82145980387612e-06
"PDE2A",3.82723480299397e-06
"PLEKHH3",3.82923009149995e-06
"ALG5",3.83392420522498e-06
"NUP210",3.83885848487781e-06
"PDPK1",3.84476467883069e-06
"TTLL4",3.8580505443987e-06
"PEX11B",3.88970706067838e-06
"DES",3.89343933680462e-06
"DR1",3.89518896089548e-06
"VAMP3",3.89519154894353e-06
"TMEM8A",3.90064729307989e-06
"COPS2",3.90705526300746e-06
"PVR",3.92158328766787e-06
"USP19",3.92304766110208e-06
"PIGA",3.93027422951705e-06
"NME7",3.93293896563818e-06
"CLEC10A",3.94182907086667e-06
"S100A8",3.94844890847778e-06
"GPX4",3.95128216347684e-06
"STK25",3.96446507196642e-06
"RNASEL",3.96728723856598e-06
"DNAJC4",3.98296925356215e-06
"POLD2",4.01408729215075e-06
"B9D2",4.01697473521203e-06
"PGRMC1",4.02925437142749e-06
"ENO3",4.0329940735335e-06
"RBM19",4.04276069502851e-06
"PIM1",4.05071043209692e-06
"NSDHL",4.06281471386123e-06
"CDK2AP2",4.07240148282014e-06
"AURKAIP1",4.07241721852256e-06
"RABGAP1L",4.09279368657876e-06
"EDIL3",4.09434624779839e-06
"HPGD",4.1161505654314e-06
"CCDC91",4.11668620658027e-06
"RABIF",4.12815629660762e-06
"SEC24B",4.13612075568359e-06
"OBSL1",4.14317999753903e-06
"CLDND1",4.14807370227388e-06
"SPI1",4.15501487415928e-06
"PODXL",4.16325011455623e-06
"RNF122",4.16462361650778e-06
"VAMP4",4.1739873862693e-06
"CHKA",4.19748349866369e-06
"CPEB3",4.21926890839849e-06
"ADCY2",4.22880084591348e-06
"DIP2A",4.22881708186709e-06
"TCERG1",4.23147067585088e-06
"CAND1",4.23615861387351e-06
"LAMTOR2",4.24108632400386e-06
"GIGYF2",4.24590568066633e-06
"ACADM",4.26478035755443e-06
"SPATA7",4.26539575608715e-06
"TBL1X",4.27090260575391e-06
"PMS1",4.2721107422814e-06
"EVPL",4.28714466043206e-06
"MPC1",4.28742065045248e-06
"CUL4B",4.29360068738724e-06
"SQRDL",4.29586400217885e-06
"SKI",4.29588856096733e-06
"CACTIN",4.29746250836227e-06
"SPTBN4",4.30182679584565e-06
"FAM3A",4.30919260737989e-06
"SORT1",4.31224697333993e-06
"NFYB",4.32198714600681e-06
"CLOCK",4.32737457237233e-06
"TUBGCP2",4.34142014137198e-06
"BNC2",4.35762461136036e-06
"CORO1A",4.36797655340476e-06
"CAMSAP2",4.3894300115681e-06
"MMP9",4.41156193102229e-06
"ANGEL1",4.41449009026975e-06
"TIMM17A",4.41792181036899e-06
"SLC39A14",4.42170667957615e-06
"WWOX",4.42351471409449e-06
"BIRC3",4.42352690185869e-06
"WDR26",4.42819939959054e-06
"ANKRD27",4.44068066087358e-06
"MYO1C",4.44101402192498e-06
"FMNL1",4.45751370116419e-06
"LAMP5",4.46684544352613e-06
"MANEA",4.47877847308071e-06
"IFI44",4.48626601639599e-06
"IL6",4.49504021992659e-06
