GeneID,CoefficientTraining
CDKN2AIP,0.0279
GSDMD,0.00992
COMMD2,0.01614
TTTY11,0.0307
DCUN1D5,-0.02907
GNB2,0.00227
SLA,0.02351
TERF2,-0.00982
ELP5,-0.01193
ZNF471,-0.01263
DVL3,0.00501
IFT57,-0.00081
RPS19,0.02027
TMEM38B,0.01017
TNFSF9,0.03149
UCP3,0.01071
ANKRD20A11P,0.0185
CD209,0.00731
COL7A1,0.03214
KIF11,-0.01691
NME2,-0.03032
ABCA1,0.00148
PRPF3,0.00031
SYNCRIP,-0.01154
MRPL1,-0.01124
SLC24A3,0.01706
UTP18,-0.00946
MKLN1,0.00019
GLRX3,-0.02419
SMC1A,-0.02074
TMBIM6,0.02247
HSD17B12,-0.01561
MAN1A2,-0.04284
ITGAV,0.03804
CEP57,-0.01111
DSP,-0.0385
TRIM68,0.00579
GP1BA,-0.0194
XRCC1,-0.00796
FAM122A,0.00291
HMGN2P46,-0.02593
SLC2A11,0.01487
ZNF512B,0.01251
COL11A2,0.02964
SF3A3,0.01755
LRRC16A,0.00738
INTS2,0.00763
NIPSNAP1,-0.00783
RRAGB,-0.0093
SDF2L1,-0.02847
ANKRD10,-0.00252
RASSF2,0.00768
ELK3,-0.01129
STX1A,0.02024
PHKA2,0.00492
LRIG1,0.04733
PPP2R5A,0.00074
SH3D21,0.03266
TBC1D24,-0.00771
RASA2,-0.02744
STMN2,0.02489
MYCL,0.03362
ARHGEF10L,0.01577
PRMT5,-0.02447
CD300LG,0.0047
S100P,0.01355
CA6,-0.03474
NEK6,0.0193
ZYX,-0.00707
GALNT12,-0.00616
PBX4,0.03629
DDX3X,-0.00218
TRMT10C,-0.02489
ADAL,-0.03569
PYGO2,8e-05
STK17B,0.01207
MOCS2,-0.01208
ABHD2,-0.02459
TPCN2,-0.02103
G2E3,-0.03018
F8A1,0.024
EIF2S1,-0.01655
CTSB,-0.00319
DHRS7,0.01775
VMP1,0.01208
CHD1L,-0.0191
GLUL,0.01515
PRKCE,0.05213
GTF2F2,-0.0057
HOMER2,-0.01624
SEC11C,-0.02387
TUBD1,0.01014
RET,0.03457
FHDC1,0.03031
HPS3,0.0252
KRT3,0.02214
APH1A,0.02069
PRRT1,0.02486
DCTN3,-0.01205
TIMM44,-0.00784
TEAD2,0.02802
TMEM43,0.03951
CCDC132,8e-05
CCSER2,0.00108
MKL2,-0.00988
IL12RB2,-0.03211
TUBA4A,0.021
C6orf89,0.01154
DCTN5,0.02693
DCPS,-0.03043
OXER1,0.01115
KIAA1586,-0.05078
PPP6R1,-0.0009
FBXO31,0.00744
KIF21A,0.03929
UST,-0.00647
HDHD1,0.04429
VPS36,-0.0096
NFE2L1,0.02231
XKR8,-0.00187
CHTOP,-0.01978
ZNF681,-0.00715
C14orf159,-0.00824
ZNF254,-0.01791
MTHFR,0.02632
PHF3,-0.01266
RNF40,0.01094
STX10,0.00325
SRXN1,-0.00952
CDK20,0.01646
SLC2A8,-0.03059
TDP2,-0.03479
STRN,0.00718
ZBTB7B,0.02724
SESN2,0.01403
ATG9B,0.01871
CEACAM4,0.00967
EXPH5,-0.00728
FUS,-0.0423
UBE2A,-0.0047
NCAN,0.01175
LARP1,0.00025
METTL4,-0.03532
ZNF426,-0.00417
MRPL50,0.00179
FEM1C,0.02672
SF1,-0.00897
OXA1L,0.00579
SP110,0.00306
NAF1,-0.02125
PRAME,0.00722
C18orf8,0.00805
ZNF136,-0.00217
ZC3H15,-0.01238
ETNK1,-0.02457
TTL,0.01836
SLC6A6,-0.00697
PCGF1,0.00616
NPHP3,0.02241
CCDC60,0.03347
SLC7A6OS,-0.02001
FRY,0.03452
MCCC2,-0.02015
MRFAP1,-0.01492
DNAJC25,-0.00592
FUNDC1,-0.00398
URM1,-0.02023
CEBPD,-0.00831
S1PR1,0.00747
SPG11,0.01951
FAM133B,3e-05
FAM135A,-0.00279
NADSYN1,0.01321
MPL,4e-05
SGK1,-0.01109
NFYB,-0.04263
SNRNP70,0.01515
STAC3,0.02211
LGALS8,0.01554
GPR180,0.00965
LIMK2,-0.00289
CCDC33,0.02164
OLIG1,-0.00598
XBP1,-0.0279
PAK1,-0.02326
CEP290,-0.02169
DHDDS,0.03089
SLC9B2,-0.01106
ZNF318,0.0102
GBA2,0.00325
CARF,-0.00938
FAM124B,0.03399
RRAGD,0.0195
HDAC4,0.03493
SLC35A2,-0.0101
AHSP,-0.00353
TEP1,0.05318
ZFP36L1,-0.03396
CDK11A,-0.00856
CDS2,-0.00554
RHOA,0.02647
SKIV2L2,0.00217
METTL2A,-0.02797
SLC15A3,-0.00322
PCOLCE,0.01093
SCNM1,-0.00452
AFTPH,0.01115
MRE11A,-0.02094
EIF3K,-0.00207
RGS1,0.02614
PLD2,0.00676
LACTB,0.005
TPD52L3,0.01824
OCEL1,-0.01667
ZNF345,-0.00761
ZSCAN16,0.02974
PMPCA,0.00159
TARSL2,0.00448
TNFRSF10B,0.04189
ILKAP,0.03506
MED24,-0.0232
GNA12,0.01292
CIRBP,0.0022
STEAP3,0.00958
FGFR1OP,-0.02018
SLC35E3,0.01641
MYL5,0.00111
NEK1,-0.0069
KCNJ16,0.00299
TACC1,0.04064
VWA5A,0.02501
FANCF,-0.03236
BLOC1S6,-0.03657
HTRA2,0.01838
REEP6,0.02045
SLC23A1,0.0315
TAF1D,-0.02969
PHC3,-0.0163
ENKUR,-0.0546
HERC5,0.00177
MLLT11,-0.02048
L2HGDH,0.00133
PYCR2,0.0261
TTI1,-0.00748
CITED2,0.02559
SLC6A9,0.01758
PIGK,-0.01755
MRPS21,-0.00171
APOL2,0.02328
CASP7,0.00219
CDKAL1,-0.01097
MAP2K3,-0.00604
RABAC1,-0.01402
FBXL3,-0.01962
DYRK1B,0.00835
CYFIP2,0.04449
ARHGAP1,0.00394
KATNB1,-0.01591
NOL12,-0.01678
RAB3IL1,0.02041
NUP214,-0.02387
JMJD4,-0.02519
RRNAD1,0.007
SALL3,0.03377
ZNF839,-0.03613
CTDP1,-0.0045
RHOH,-0.05698
GIMAP8,-0.03015
KIAA1324L,0.00713
CWC15,-0.01535
TRIT1,-0.01373
TBC1D19,0.01708
SDF2,-0.0027
AQP9,0.01654
TBCK,-0.01381
DHX34,0.003
NUP153,-0.02238
ZNF211,0.00036
HEMK1,-0.00211
FASN,0.0128
TRIM60,0.02362
IRS2,0.00437
CCBL1,0.0198
PREX1,0.00326
KDM4C,-0.01463
TMEM180,0.00151
GIN1,-0.0084
HMG20A,-0.00873
KARS,-0.01815
ETV7,0.00747
PRPF8,0.01574
DNAJB4,-0.02627
BMI1,0.03999
CD93,-0.04538
PGM2L1,0.00833
SLC46A2,-0.02038
HEXB,0.01388
MTMR14,0.02099
GNG11,-0.03086
ICMT,0.04902
ZNF224,-0.01145
ANKRD55,0.03897
KLHL18,0.01974
ADARB2,0.03392
TMEM144,0.02511
TOMM7,0.03071
SLC1A4,0.02896
TRMT10B,-0.00814
CTTN,-0.02169
GNE,0.02377
GTSE1,-0.03435
KCTD11,0.00855
PCNT,-0.04973
SPPL3,-0.02684
PDIA4,0.00425
DTD2,-0.04106
TPI1,-0.00164
YME1L1,-0.03322
ALDH3A2,0.00471
GTF3C2,0.01741
NMRK1,0.022
MYH4,0.01668
TSPAN32,-0.0098
PGM3,-0.01715
LRRC40,-0.01637
RP9,0.0064
ATP5I,0.00888
BIRC2,-0.02937
MED23,0.00747
TDRD3,-0.02158
SEC61G,0.01092
ZNFX1,0.00194
ASL,0.04071
CCR10,0.02779
LPIN1,0.04732
KREMEN1,-0.02188
IFT46,0.0017
ZBTB49,-0.00659
GNAL,0.01364
CNKSR2,-0.05875
CNN2,-0.02588
ANXA3,0.00967
TMEM185A,-0.00763
AMFR,0.00984
METTL17,0.00544
TNFAIP8L1,-0.01408
HTRA4,0.00695
GPS1,0.00184
FHL2,0.01112
ACPT,0.01288
S100A13,0.02254
MRPL18,0.01293
ZNF500,0.00321
LMBR1,0.02602
PPHLN1,-0.00916
PTGER4,0.04573
AQR,-0.02023
NDUFAF6,0.00719
NELFE,0.00987
ITPR1,0.02944
THOC2,-0.01651
SULT1A2,-0.00659
SLC39A11,0.00336
PIGO,-0.00485
SLC22A16,-0.01467
MAGEF1,0.01431
FCHSD2,-0.00781
HNRNPH3,-0.00218
TGFBI,-0.00582
CHCHD6,-0.02678
SMG7,0.01208
LOC90462,-0.00093
SLMO2,-0.00477
BBS10,-0.01803
RFC1,0.02423
SGOL1,-0.0255
TULP4,-0.01866
GBP6,-0.00305
FOXRED2,-0.0054
RFX2,-0.01727
FTH1P10,-0.00313
CLIP4,0.02074
ATXN10,-0.04015
SDPR,-0.04165
SZRD1,0.00792
EPHX4,0.01477
YTHDF2,0.00389
HIRA,0.04495
ACO1,-0.00851
PTCD3,-0.04299
CHKA,-0.02605
FLII,-0.00233
TRABD,0.02645
GALK2,0.01173
HIST2H2BF,0.01639
B3GAT3,-0.01845
ARRB2,-0.01892
RAMP3,0.01409
PRDX1,0.04433
LSMD1,0.00243
DDX39A,0.00577
SNRPD1,-0.02553
BCOR,0.01741
SLC2A14,-0.00151
CXorf21,0.03364
CNPY4,-0.00578
DNAJB6,0.00134
SNRPB,-0.02734
ACLY,0.03003
MICALCL,0.00101
CKAP5,-0.02519
MRPL42,-0.02078
AGL,0.00877
COPA,0.02913
CREBZF,0.00607
ARHGAP5,-0.05185
INTS5,-0.01234
DTX3L,-0.01329
SOD1,0.02645
SRC,-0.02671
C2orf42,-0.00092
CUL4A,-0.01805
CCDC62,-0.03132
XYLT2,0.01419
NRK,0.00775
GLYCTK,-0.0107
FAM3B,0.03018
AKR1C4,0.02298
ADAM6,-0.06069
TCF12,0.00884
MOCS3,-0.03099
TNFAIP3,0.00944
MLC1,0.00809
SMEK2,-0.00318
KRBOX4,-0.01734
NUDT18,-0.03424
SLC15A4,0.01028
GTF2IRD2,0.01773
USP7,-0.01835
EGLN2,-0.02599
UGT8,0.02397
MXD1,0.00643
SULT1A1,-0.0077
CAV2,0.03499
PCNP,0.01198
DDX20,-0.02266
FLJ46363,0.04327
MARCH1,0.02587
PQLC1,-0.00727
ASPSCR1,-0.01901
ELMO1,0.04229
OTUB1,0.02636
TSPAN1,0.03567
ACTR1A,0.00901
FAM5B,0.02871
RAVER2,-0.00635
RNF213,-0.0228
TIAL1,-0.01168
NR3C1,0.02861
MAK,0.00882
EPB41L2,0.00193
UBE2D3,0.01329
GIMAP1,-0.02386
DPP9,0.00927
TLR8,-0.01906
SNAPC1,-0.0285
ARHGEF10,0.02474
NBL1,0.01917
ZBTB14,0.01578
SULF2,0.01197
JTB,0.01077
TNRC6A,0.00171
CNFN,-0.02249
ZCCHC3,-0.00491
LRBA,-0.01467
ARSA,0.01049
EIF2S2,-0.0223
NCSTN,0.00215
PLXDC1,-0.04445
ATP6V1E2,0.01168
PRR3,-0.00738
BRSK1,-0.05146
SORBS3,0.03007
GNL2,-0.00167
RPL37A,-0.02095
GNPDA1,-0.02191
TBC1D16,-0.00261
UPRT,-0.0014
CADM1,0.00864
NUTF2,-0.0354
GM2A,0.0315
ATP1A1,0.03679
NBN,-0.02735
DDX51,-0.00395
CNTNAP2,0.02853
IFI16,-0.00651
IGF2R,-4e-05
KLHDC2,-0.01107
BTG1,0.0186
MTMR11,-0.01121
NUDT16L1,0.00144
RAD51AP1,-0.01262
TYK2,0.00929
MUTYH,0.01486
ZNF516,-6e-05
SP140L,-0.00752
TMEM67,-0.02912
E2F6,-0.02118
LMAN1,-0.02376
ARL5B,-0.01976
HIST1H2AE,-0.05583
TRIM24,-0.02368
SSRP1,-0.01476
PARP12,-0.00138
SPG21,0.02008
PAAF1,0.01321
RBM3,-0.00861
POLR2C,-0.01273
LTA4H,0.01907
DAP,0.00485
PURG,-0.00105
TOMM40L,0.02828
FOLH1,0.02192
DHCR7,0.0124
RDH5,0.01865
ORMDL1,0.00726
AARS2,-0.00395
MB21D1,0.02309
CHST2,0.02874
DNAJA2,-0.00709
RIF1,-0.02228
ABCB7,-0.0156
KLHL36,0.01654
TMPO,-0.00076
PDK1,-0.04359
UIMC1,-0.01238
ASNSD1,0.01686
AMOT,0.00251
ZNF680,-0.00598
SYTL4,0.01079
AVPR2,0.04209
HAAO,0.03281
NOP16,-0.02787
MPPE1,-0.00595
MLTK,-0.00143
C6orf25,0.01049
PRPF39,-0.05252
RCAN1,0.03051
ARMC1,0.00267
MFSD11,0.04167
MAP3K7,-0.00077
C9orf40,-0.00921
MRPL43,-0.00128
SON,0.01362
SENP6,0.00173
ZNF143,-0.02108
IL18RAP,-0.00863
LRRTM3,0.04497
RFFL,0.02313
ARHGAP12,-0.01738
AP2M1,-0.00187
ADSSL1,-0.01426
GAS1,0.0169
CAPN15,-0.00384
ARMCX4,0.0113
CUL3,-0.03506
ABHD10,-0.00255
PTPDC1,0.01701
HELLS,-0.02266
TCTEX1D2,0.05648
RNFT2,-0.01257
GOT1,0.01352
KIAA1683,0.03525
USP6NL,0.00452
NFIL3,-0.00684
NTRK3,0.02207
PI3,0.01903
ZNF653,0.00632
MAT2B,-0.01083
TRIM46,0.04347
DCTPP1,-0.00242
FAM104B,-0.03676
TGFB1I1,0.0053
INTS6,-0.00589
SNAP29,0.01303
GALNT2,0.0335
TP53,-0.00322
NDUFAF2,-0.00318
RNF146,0.00656
COL17A1,0.02307
ALOX5,-0.00776
TEX2,-0.01177
ASXL1,0.01054
VWA9,0.00324
MDH1,0.0106
GPR55,-0.01539
NUP37,-0.0011
KIF21B,0.01693
FOSB,-0.00775
PPP1R1B,0.00939
SLC35F6,-0.00457
TARBP2,-0.00012
CARD9,-0.02212
ZNF232,0.01166
GCOM1,-0.02774
AK4,0.00961
MSL2,0.01406
WRNIP1,0.00406
STK4,-0.00728
RNF167,-0.02253
RAB27B,-0.04697
SERPINB10,0.00624
RTN1,-0.01078
EVI5L,0.02059
MON2,-0.00838
ZC3H8,-0.03415
TMCC3,0.01422
CNOT11,0.03433
C2CD2,0.00917
MSANTD4,0.00559
FKBP3,-0.01144
AK2,-0.00469
NSUN4,0.03039
INF2,0.033
PLLP,0.02669
ESAM,-0.00514
PSME3,-0.03584
ZFYVE20,0.03203
KNTC1,0.00929
C6orf106,0.02531
DCAF16,-0.00958
TMEM135,-0.00853
BTBD7,0.01369
CDC42,0.00436
UGCG,-0.01674
PTGS1,-0.01884
FAM107B,0.00063
GRIA3,0.01055
ATP2A2,-0.03218
ABTB1,0.00526
ERBB2IP,-0.01405
AIRE,0.03052
FAM110B,0.03341
ZC3HC1,0.01179
TRMT61A,-0.01595
MRPL2,-0.01886
DERL3,-0.01886
ARSK,-0.02643
UBE2Z,0.01704
UBQLN4,-0.01383
RTN4,0.02085
ZBTB33,0.01175
NFKBIZ,0.03239
BTN3A3,0.0225
TP53BP1,-0.00873
NAGK,-0.01633
SMPD1,-0.02995
SEMA6B,0.01714
UTY,-0.03661
SMUG1,0.00446
RPH3A,-0.00507
MYO5A,-0.00522
AHCYL1,0.02958
YTHDC2,-0.02705
PPP1R15B,0.06556
UTP11L,-0.02683
RAD1,0.00775
FAHD2A,-0.01623
NQO2,-0.00073
ULK1,-0.00647
C2orf43,-0.01044
AXIN1,-0.00536
LPL,0.03736
FAM195B,0.02249
SSR4P1,-0.00258
MRPL4,0.00101
PRPF38A,0.01429
RBBP9,-0.00836
FZD1,-0.00343
SDHD,-0.02413
MOB1B,-0.01632
MTHFD1,-0.00842
BANF1,-0.0095
CCNO,0.00921
UBALD1,0.0135
ASAP1,-0.06097
HSDL1,-0.00967
RNF11,-0.012
DUSP11,0.01916
SLC39A8,-0.00019
ZNF397,-0.00895
TRAPPC9,0.01024
BTK,-0.00297
MUSK,0.00271
PHF19,0.01151
TSPAN6,-0.04355
H2AFY,-0.00612
TFAP4,0.00622
CD101,0.0188
MAGEL2,0.00535
MCM9,0.00823
CTBP1,0.01886
TRAPPC1,-0.00141
POLR1B,-0.03135
FAM8A1,0.01626
TUBGCP4,-0.00749
NCAPG,-0.017
ITM2B,-0.04865
LY96,-2e-05
GBGT1,-0.00655
SH3BGRL2,-0.01369
ARPC5,0.0218
TLE4,0.01579
RARS,0.00163
BCL2L1,0.00126
PPIE,0.00034
EMILIN2,-0.04894
CCDC138,-0.01174
ZNF252P-AS1,0.04217
RAB5C,0.00928
SNHG3-RCC1,-0.01689
ACPP,0.01105
MTERF,-0.0086
HSPA5,-0.03705
STK17A,-0.01681
EPHB6,0.01542
DEPTOR,-0.01416
SNAPC2,0.01661
ZBTB5,0.01208
PAPD4,-0.0177
TFPI,-0.02631
TFEB,0.00262
TRIM25,-0.0012
ST6GALNAC3,0.03467
AGK,-0.0283
SAP30L,0.00295
COPS6,0.02876
CRY2,-0.00084
FCHSD1,0.01979
RPL31,-0.00737
ELAVL1,-0.0201
DAPP1,0.01488
NFKBIB,0.00162
TRGC1,-0.02764
PHF1,0.00327
YIF1B,-0.00462
IP6K3,0.02117
DLGAP5,-0.02672
PCBP2,-0.02551
MICU2,-0.01003
EXOC2,0.00557
MSH5,0.03644
SPHK1,-0.00943
TPD52L2,0.0051
RRP9,-0.02452
MFF,-0.00922
ICA1,0.01244
HELZ,-0.02932
KMO,-0.00766
FUT4,-0.00878
SCFD2,-0.03919
IFI27,0.00989
COL4A3,-0.0052
CTBP2,0.00094
PCBD2,0.00945
TPGS2,0.01639
USP9Y,-0.04038
FAM109A,0.01222
NARS,0.00247
RPS6KA4,0.00092
NDUFA12,0.00303
COPE,0.00198
GSK3B,-0.01169
FSCN1,0.01918
TMEM217,-0.00963
NDUFV1,-0.01258
EFCAB7,-0.03247
DIDO1,-0.00268
GNPNAT1,-0.03647
KBTBD2,0.01817
PPP1R3B,0.02639
GYPC,-0.04241
YEATS4,0.00364
XAB2,-0.00554
STK39,0.03711
BACE2,-0.01275
CNOT1,-0.01387
SPATA13,0.0117
POP7,0.0013
TPR,0.03011
OTUD7A,0.02651
BCL2A1,0.0171
PUS3,-0.00157
PRMT10,-0.00757
KPNA6,0.02961
TBL1XR1,-0.02579
MBD6,-0.01294
DNHD1,0.00873
AGBL5,0.01952
ARCN1,-0.01934
PPP1R8,0.01893
ATE1,-0.02115
PICK1,0.01827
ZXDA,-0.01313
CHM,-0.01901
NOC4L,0.02807
GATA3,0.02952
STIL,-0.02286
RNF19A,0.0143
SF3B2,-0.00878
RNF34,0.0052
COX15,0.01579
GABPA,-0.01321
PDE1B,0.00608
ANK3,-0.01241
HYOU1,-0.0298
GAK,0.02474
TRPM2,0.01869
PHB,-0.01768
DSTN,-0.00082
RWDD3,-0.02103
ZNF277,0.01103
MCM4,-0.01711
NPRL2,0.02125
TMEM258,-0.0208
SV2B,0.03969
PLCG2,0.01324
PDIA6,0.00444
ELAC2,-0.01067
ALDH5A1,-0.01521
UBTD2,-0.03396
JMJD8,0.00357
TIRAP,0.02025
PTCD1,0.00716
SP100,-0.01494
MAX,-0.01616
METTL13,0.01043
RCOR3,0.00825
TAOK2,0.00928
POLH,0.03138
TNS3,0.00578
FBXO22,-0.01263
FXYD1,0.03204
DDI2,-0.04306
PDXP,-0.01598
SKI,-0.0022
PDE4DIP,0.00568
RETN,-0.02409
DNAH7,0.02585
EIF2AK1,-0.00355
AP2A1,0.00397
NDNL2,-0.02632
SPOPL,-0.01224
EIF4EBP1,0.02858
ARAP1,-0.00806
CFD,0.01931
LMNB2,0.01424
SRP54,-0.00984
WDR46,-0.01503
RUFY1,-0.00702
DCTN1,-0.00664
C7orf26,-0.02346
B3GNT5,0.03028
CNOT10,-0.01612
IMPA2,-0.03662
IFT43,-0.00996
PIGA,-0.00641
CDAN1,0.03643
CEP72,0.0081
GSTM2,0.0089
MAST2,0.04093
HOXA10,0.00602
ZBTB44,-0.01482
TANK,0.02314
KAT6A,-0.00777
MBP,0.01292
PHAX,-0.00251
MAP4K4,0.01552
TBC1D20,0.00376
FRAS1,0.01302
CREG1,-0.01792
RAD21,-0.01847
C12orf44,-0.00751
WDFY3,0.02533
NT5C2,0.00418
ACER3,-0.01955
OPTC,0.02801
SRSF3,0.00608
RP2,0.02088
CHFR,-0.00082
CREBBP,0.01346
SLC12A5,0.01005
LMTK2,0.00679
SLC30A3,0.02825
CDH16,0.02239
SEPW1,0.02609
CXCR3,-0.01682
C1orf172,0.00528
RSPH3,0.02644
TNFRSF10D,-0.02193
ETFA,-0.0021
DHX32,0.00433
SYVN1,-0.01597
QSER1,-0.03411
GTF2H3,-0.01886
YIPF3,0.011
TFCP2,-0.01833
HSD17B11,0.0118
SIT1,0.00873
TYMS,-0.02831
JAG2,0.03538
SYNE1,0.0224
C15orf43,0.00614
SLC35F2,0.04897
MAGEH1,-0.01602
IMPDH1,0.01949
ABRACL,-0.02773
SHMT1,-0.01073
FGD2,0.01224
RPL15,0.0241
STK25,0.01215
PRKCB,0.02241
HSPA4,0.00709
VPRBP,-0.00945
MGC39372,-0.00204
PTK6,0.0014
VKORC1,0.02138
PLXNC1,0.00805
TMEM50B,0.00298
CORO1B,-0.00561
TMEM60,0.02277
TESK1,0.01047
P2RY14,-0.01172
GIGYF1,0.0374
VPS25,-0.00102
SIGLEC5,-0.00817
SMARCA4,0.01117
RFC3,-0.0121
MAP3K2,0.01217
CDK12,-0.02596
ZNF91,-0.00254
R3HDM1,-0.01757
TCHP,0.0362
U2AF2,-0.01347
FITM1,0.00904
FAM219B,0.02676
TRIM27,0.00192
TRPM7,-0.03787
HOXC6,0.00935
GUCA1B,0.00975
PPAPDC2,0.02149
KLHL28,-0.01597
RHOBTB3,-0.01295
RNF216P1,-0.00613
DTD1,0.01045
RNF31,-0.00214
NETO2,-0.03607
SLC38A6,-0.01757
RBM47,0.02676
UBP1,0.02129
PTPN12,0.01485
ING3,-0.03309
ACTN1,-0.04056
LCAT,0.0363
TFDP1,0.00416
ZNF773,0.00969
ANKFY1,0.00574
MEA1,0.01998
SLC25A37,-0.00299
SAMD3,-0.01498
EFCAB11,0.01165
MRPL32,0.00624
MPV17,-0.02055
ERCC6L2,0.02044
GPR125,-0.02161
MLLT6,0.01756
MAN2B2,0.01228
GATM,-0.01373
RGPD1,0.09477
TSNAX,0.04582
C17orf62,-0.00363
CSTF2T,0.01611
EXT1,0.00697
LY6G5C,0.01783
USP48,0.02451
NIT1,0.00552
USP2,0.00684
RAF1,0.01574
CILP,-0.00711
STYXL1,-0.00267
MAP1S,0.01366
MLX,0.02229
CLCC1,0.0067
IFNGR2,0.00671
RENBP,-0.02591
NDUFB10,0.02223
LCMT1,0.00967
TSHZ1,0.00331
PAPD5,-0.02667
TSPAN15,-0.04159
PRPF4,-0.01089
H2AFZ,0.04326
AP1G2,0.02093
GATA1,-0.00258
SMTN,0.02628
PI16,0.07138
LRRN1,0.0326
FAM120AOS,0.00233
SERTAD1,-0.00699
RCSD1,0.00334
JPX,-0.00104
ZKSCAN7,-0.01379
CRNKL1,-0.04928
TMEM167A,0.00184
KIF23,-0.03956
SUN3,-0.0207
LAMA5,0.04336
GUF1,-0.00453
FGF23,0.00289
RRBP1,-0.03782
TCF7L2,0.00702
PMS2,0.01775
PIGT,0.00311
TTPAL,0.01607
UBE2L3,-0.03683
FAM210A,0.00737
BTNL8,-0.00376
MYO18A,0.01151
KLF13,-0.01147
PPP2R2D,-0.01667
COX6C,-0.02056
CYP20A1,0.00164
PRPF4B,0.00764
WDR73,-0.00294
LY6E,-0.01055
MRPL12,-0.0078
BUD31,0.00776
MTRF1L,0.00557
OS9,9e-05
TOP1,-0.03711
CNTNAP1,0.04532
KCNMA1,0.03918
ZNF264,-0.01558
SNX20,0.00989
BEST4,0.0531
TRMT2A,0.02431
AKT3,-0.02138
PTPN6,0.01421
TMEM208,-0.01364
NAT8,-0.01501
ECI1,0.0262
NDUFB11,0.00471
C9orf62,0.00865
PTPN9,0.04204
RABGAP1L,-0.01035
ARSD,0.00928
DGKD,0.02873
MTRR,0.01432
KCNQ1,0.0283
FAM178A,-0.01454
TST,0.0003
FGF1,0.0036
LOXHD1,0.03082
MED28,-0.01953
ZFPM1,-0.01702
KCTD15,0.00494
PID1,-0.02846
KRTAP10-9,0.00593
NIPAL2,0.00889
KLHL42,0.03065
DUSP6,-0.01643
POLR2I,3e-05
RAB33A,-0.02063
GTF2H4,0.00504
SH3KBP1,0.0153
KTN1,-0.00732
GKAP1,-0.0456
HCCS,0.02543
ZNF14,-0.02873
ZDHHC2,-0.04058
DNAJC4,-0.02473
HORMAD1,0.03011
DR1,-0.00346
TRIM48,0.03778
PPFIBP2,-0.00386
CALM3,-0.00495
BNIP1,-0.0261
DNASE2,0.01629
NUP50,-0.001
ANO10,-0.00016
RHBDD2,0.03178
RUVBL2,-0.00528
LINC00518,0.02231
C17orf70,-0.02128
TSPYL1,0.02047
TGS1,-0.02185
FAIM,-0.00236
EED,-0.01024
MMP11,0.0378
RABIF,0.02314
GNMT,0.02161
C1orf228,0.00098
FLJ42393,0.01574
KPNA1,0.00704
SEC31A,-0.00029
ANKRD28,-0.02196
SLK,0.00594
IKBKE,0.0005
ANXA11,0.01648
UVSSA,-0.00265
CHCHD5,-0.00681
FKBP2,-0.04504
PDHB,0.00972
CMTM6,0.01063
NKIRAS2,0.00606
ECE1,0.02008
PTPRN,0.01172
C3orf14,-0.02389
EIF1AX,0.00339
SOGA1,0.01341
ADCK5,-0.00111
TMEM165,0.00231
GREM1,0.0262
MNF1,-0.01468
KLHL20,0.01632
ARID1A,0.00671
GPAM,0.01777
BTBD6,0.02155
C10orf32,0.00653
NACAP1,-0.00591
ZNF524,0.01006
ACPL2,-0.00908
ADO,-0.00423
VPS4A,0.00437
NSUN7,-0.00652
COA4,-0.01922
ZNF227,-0.01898
PRRC1,0.0075
IL37,0.01677
GMCL1,-0.00517
RBM28,-0.01932
AMDHD2,-0.00503
EAF2,0.00042
LRRC1,-0.00408
TMEM234,-0.00325
ZMYM1,0.00442
RAD18,-0.03646
CIAO1,-0.00233
PLA2G4C,0.00326
PPP1R10,0.00854
LPCAT2,0.02072
OSGIN1,-0.00104
ZNF593,0.00187
GLOD4,0.00718
CHCHD4,-0.03105
KCNAB2,0.02645
TNNI2,0.01004
BBS9,-0.0104
SLC6A16,0.0115
GCH1,-0.01593
HDAC10,0.01905
SH3BGR,-0.02853
GLRX5,0.00572
FASTKD1,-0.0108
AIPL1,0.02694
RABEPK,-0.00456
C20orf196,-0.01911
DERL2,-0.02754
HLA-DMA,0.03812
CYP21A2,0.00511
RBKS,0.0182
ABLIM3,0.01355
KLHL7,0.03187
TRIM10,0.00375
SLC5A6,-0.00167
ZKSCAN5,0.04393
PTCHD4,0.00062
ADIPOR1,-0.00777
OAF,-0.01222
MAMLD1,0.0407
RPL32P3,0.04015
CHMP1A,-0.02409
THADA,-0.01141
HMMR,-0.03842
SOX30,0.03508
NSMCE4A,0.0181
PARP10,0.00118
CRMP1,0.02466
PIK3CD,-0.02559
MECR,0.00221
HCP5,0.00287
HMGB3,0.02845
TMEM115,0.0137
OXR1,0.0038
USF2,0.02816
DFFB,0.00417
SUPT5H,-0.00034
HDAC9,0.00961
TRMT10A,-0.03117
CASP2,0.01114
PTPRN2,0.01843
RDH13,-0.00587
DEPDC7,-0.03264
SECISBP2L,0.00432
ZNF510,-0.00232
CD1B,-0.03978
MYCT1,-0.01974
GAST,0.01631
WTAP,0.0326
ATP6V1G1,0.00273
JPH2,0.02679
ALAS1,0.02455
PDS5B,-0.01031
MTERFD2,-0.03167
AGAP3,0.04076
ZNF570,-0.0052
SNAPIN,0.01458
GGPS1,-0.0209
HERC3,0.04621
KIAA1328,-0.00772
BCL10,0.0099
DBR1,0.00126
GLG1,-0.00295
SNX33,-0.00355
AIG1,-0.03141
TIMM17B,-0.00466
ADNP2,0.01194
ATP1B1,0.01593
TBPL1,-0.01664
EDC3,-0.01776
UBE2I,-0.00309
